MNTH,CIRCLE,DIVNAME,SDNAME,SECNAME,AREANAME,CAT,CATDESC,TOTSERVICES,BILLDSRVS,UNITS,LOAD,MNTH_2019-05-31,MNTH_nan,CIRCLE_encoded,DIVNAME_encoded,CATDESC_AGRICULTURAL,CATDESC_nan,CAT_std,TOTSERVICES_std,BILLDSRVS_std,UNITS_std,LOAD_std,UNITS_log,CAT_TOTSERVICES_ratio,CAT_BILLDSRVS_ratio,CAT_UNITS_ratio,CAT_LOAD_ratio,TOTSERVICES_BILLDSRVS_ratio
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,VANGOOR,ULLAMPALLY,5,AGRICULTURAL,3,3.0,0.0,11.25,True,False,8.0,25.0,True,False,0.0,-0.9405727067783597,-0.93892257719407,-0.21825327419646498,-0.9403266745913302,0.0,1.6666666666666667,1.6666666666666667,0.004,0.4444444444444444,1.0
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,VANGOOR,ULPARA,5,AGRICULTURAL,200,200.0,0.0,767.25,True,False,8.0,25.0,True,False,0.0,0.2434465253686258,0.29659027602264015,-0.21825327419646498,0.2819839875980945,0.0,0.025,0.025,0.004,0.006516780710329097,1.0
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,VANGOOR,UMAPOOR,5,AGRICULTURAL,114,111.0,0.0,427.5,True,False,8.0,25.0,True,False,0.0,-0.2734349668376725,-0.2615855815219649,-0.21825327419646498,-0.26732824451679577,0.0,0.043859649122807015,0.04504504504504504,0.004,0.011695906432748537,1.027027027027027
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,VANGOOR,UPPAL PAHAD,5,AGRICULTURAL,181,172.0,0.0,678.75,True,False,8.0,25.0,True,False,0.0,0.12925177709049013,0.12098438825579812,-0.21825327419646498,0.13889603309576104,0.0,0.027624309392265192,0.029069767441860465,0.004,0.007366482504604052,1.052325581395349
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,VANGOOR,VANGOOR(LT),5,AGRICULTURAL,573,550.0,0.0,2173.5,True,False,8.0,25.0,True,False,0.0,2.48526974156571,2.4916638731081657,-0.21825327419646498,2.5556273324444945,0.0,0.008726003490401396,0.00909090909090909,0.004,0.002300437083045779,1.0418181818181818
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,VANGOOR,VELUMALAPALLY,5,AGRICULTURAL,1,1.0,0.0,3.75,True,False,8.0,25.0,True,False,0.0,-0.9525932065971109,-0.9514658548917015,-0.21825327419646498,-0.9524527724305111,0.0,5.0,5.0,0.004,1.3333333333333333,1.0
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,VANGOOR,VENKATAPOOR,5,AGRICULTURAL,128,125.0,0.0,480.0,True,False,8.0,25.0,True,False,0.0,-0.18929146810641462,-0.1737826376385439,-0.21825327419646498,-0.18244555964253018,0.0,0.0390625,0.04,0.004,0.010416666666666666,1.024
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,VANGOOR,,5,AGRICULTURAL,1,1.0,0.0,3.75,True,False,8.0,25.0,True,False,0.0,-0.9525932065971109,-0.9514658548917015,-0.21825327419646498,-0.9524527724305111,0.0,5.0,5.0,0.004,1.3333333333333333,1.0
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,VELDANDA,ANKAMANIKUNTA,5,AGRICULTURAL,50,50.0,0.0,187.5,True,False,8.0,25.0,True,False,0.0,-0.6580909610377084,-0.644155551299728,-0.21825327419646498,-0.6553633753705814,0.0,0.1,0.1,0.004,0.02666666666666667,1.0
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,VELDANDA,AZILAPUR,5,AGRICULTURAL,164,164.0,0.0,617.25,True,False,8.0,25.0,True,False,0.0,0.027077528631105595,0.07081127746527181,-0.21825327419646498,0.03946203081447848,0.0,0.03048780487804878,0.03048780487804878,0.004,0.008100445524503848,1.0
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,VELDANDA,BAIRAPOOR,5,AGRICULTURAL,196,191.0,0.0,735.0,True,False,8.0,25.0,True,False,0.0,0.21940552573112354,0.24014552638329809,-0.21825327419646498,0.22984176688961705,0.0,0.025510204081632654,0.02617801047120419,0.004,0.006802721088435374,1.0261780104712042
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,VELDANDA,BANDONIPALLY,5,AGRICULTURAL,61,58.0,0.0,228.75,True,False,8.0,25.0,True,False,0.0,-0.5919782120345772,-0.5939824405092017,-0.21825327419646498,-0.588669837255087,0.0,0.08196721311475409,0.08620689655172414,0.004,0.02185792349726776,1.0517241379310345
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,VELDANDA,BARKATH PALLY,5,AGRICULTURAL,101,100.0,0.0,383.25,True,False,8.0,25.0,True,False,0.0,-0.35156821565955476,-0.3305736088589386,-0.21825327419646498,-0.3388722217679625,0.0,0.04950495049504951,0.05,0.004,0.01304631441617743,1.01
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,VELDANDA,BOLLAM PALLY,5,AGRICULTURAL,123,110.0,0.0,461.25,True,False,8.0,25.0,True,False,0.0,-0.2193427176532924,-0.26785722037078075,-0.21825327419646498,-0.2127608042404822,0.0,0.04065040650406504,0.045454545454545456,0.004,0.01084010840108401,1.1181818181818182
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,VELDANDA,BUDDONIPALLY,5,AGRICULTURAL,44,44.0,0.0,165.0,True,False,8.0,25.0,True,False,0.0,-0.6941524604939617,-0.6817853843926227,-0.21825327419646498,-0.6917416688881238,0.0,0.11363636363636363,0.11363636363636363,0.004,0.030303030303030304,1.0
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,VELDANDA,CHANDRAIN PALLY,5,AGRICULTURAL,93,91.0,0.0,354.75,True,False,8.0,25.0,True,False,0.0,-0.39965021493455927,-0.3870183584982807,-0.21825327419646498,-0.38495139355684954,0.0,0.053763440860215055,0.054945054945054944,0.004,0.014094432699083862,1.021978021978022
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,VELDANDA,CHEDURVALLY,5,AGRICULTURAL,236,231.0,0.0,887.25,True,False,8.0,25.0,True,False,0.0,0.459815522106146,0.4910110803359296,-0.21825327419646498,0.4760015530249873,0.0,0.0211864406779661,0.021645021645021644,0.004,0.005635390250774866,1.0216450216450217
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,VELDANDA,CHERKOOR,5,AGRICULTURAL,350,340.0,0.0,1312.5,True,False,8.0,25.0,True,False,0.0,1.14498401177496,1.1746197148568505,-0.21825327419646498,1.1635513005065388,0.0,0.014285714285714285,0.014705882352941176,0.004,0.0038095238095238095,1.0294117647058822
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,VELDANDA,CHOKKANNA PALLY,5,AGRICULTURAL,2,2.0,0.0,7.5,True,False,8.0,25.0,True,False,0.0,-0.9465829566877353,-0.9451942160428858,-0.21825327419646498,-0.9463897235109207,0.0,2.5,2.5,0.004,0.6666666666666666,1.0
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,VELDANDA,CHOWDERPALLY,5,AGRICULTURAL,182,177.0,0.0,689.25,True,False,8.0,25.0,True,False,0.0,0.1352620269998657,0.15234258249987706,-0.21825327419646498,0.15587257007061417,0.0,0.027472527472527472,0.02824858757062147,0.004,0.007254261878853826,1.0282485875706215
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,VELDANDA,DODLA PALLY,5,AGRICULTURAL,16,16.0,0.0,60.0,True,False,8.0,25.0,True,False,0.0,-0.8624394579564775,-0.8573912721594648,-0.21825327419646498,-0.861507038636655,0.0,0.3125,0.3125,0.004,0.08333333333333333,1.0
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,VELDANDA,DUMMY AREA,5,AGRICULTURAL,14,14.0,0.0,52.5,True,False,8.0,25.0,True,False,0.0,-0.8744599577752286,-0.8699345498570963,-0.21825327419646498,-0.8736331364758358,0.0,0.35714285714285715,0.35714285714285715,0.004,0.09523809523809523,1.0
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,VELDANDA,ERRAVALLY,5,AGRICULTURAL,44,44.0,0.0,165.0,True,False,8.0,25.0,True,False,0.0,-0.6941524604939617,-0.6817853843926227,-0.21825327419646498,-0.6917416688881238,0.0,0.11363636363636363,0.11363636363636363,0.004,0.030303030303030304,1.0
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,VELDANDA,GOKARAM,5,AGRICULTURAL,38,38.0,0.0,142.5,True,False,8.0,25.0,True,False,0.0,-0.7302139599502151,-0.7194152174855174,-0.21825327419646498,-0.7281199624056662,0.0,0.13157894736842105,0.13157894736842105,0.004,0.03508771929824561,1.0
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,VELDANDA,GOLLONI PALLY,5,AGRICULTURAL,67,67.0,0.0,251.25,True,False,8.0,25.0,True,False,0.0,-0.5559167125783239,-0.5375376908698596,-0.21825327419646498,-0.5522915437375446,0.0,0.07462686567164178,0.07462686567164178,0.004,0.01990049751243781,1.0
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,VELDANDA,GUNDALA,5,AGRICULTURAL,83,78.0,0.0,313.5,True,False,8.0,25.0,True,False,0.0,-0.45975271402831486,-0.4685496635328859,-0.21825327419646498,-0.451644931672344,0.0,0.060240963855421686,0.0641025641025641,0.004,0.01594896331738437,1.064102564102564
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,VELDANDA,IPPAPAHAD,5,AGRICULTURAL,1,1.0,0.0,3.75,True,False,8.0,25.0,True,False,0.0,-0.9525932065971109,-0.9514658548917015,-0.21825327419646498,-0.9524527724305111,0.0,5.0,5.0,0.004,1.3333333333333333,1.0
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,VELDANDA,JAIPALLY,5,AGRICULTURAL,29,29.0,0.0,108.75,True,False,8.0,25.0,True,False,0.0,-0.7843062091345951,-0.7758599671248595,-0.21825327419646498,-0.7826874026819798,0.0,0.1724137931034483,0.1724137931034483,0.004,0.04597701149425287,1.0
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,VELDANDA,JUPALLY,5,AGRICULTURAL,408,394.0,0.0,1530.0,True,False,8.0,25.0,True,False,0.0,1.4935785065187426,1.513288212692903,-0.21825327419646498,1.515208137842782,0.0,0.012254901960784314,0.012690355329949238,0.004,0.0032679738562091504,1.0355329949238579
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,VELDANDA,KARRAVAN PALLY,5,AGRICULTURAL,43,43.0,0.0,161.25,True,False,8.0,25.0,True,False,0.0,-0.7001627104033373,-0.6880570232414385,-0.21825327419646498,-0.6978047178077142,0.0,0.11627906976744186,0.11627906976744186,0.004,0.031007751937984496,1.0
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,VELDANDA,KESLI THANDA,5,AGRICULTURAL,2,2.0,0.0,7.5,True,False,8.0,25.0,True,False,0.0,-0.9465829566877353,-0.9451942160428858,-0.21825327419646498,-0.9463897235109207,0.0,2.5,2.5,0.004,0.6666666666666666,1.0
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,VELDANDA,KOMTONI PALLY,5,AGRICULTURAL,2,2.0,0.0,7.5,True,False,8.0,25.0,True,False,0.0,-0.9465829566877353,-0.9451942160428858,-0.21825327419646498,-0.9463897235109207,0.0,2.5,2.5,0.004,0.6666666666666666,1.0
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,VELDANDA,KOTRA,5,AGRICULTURAL,772,749.0,0.0,2907.0,True,False,8.0,25.0,True,False,0.0,3.681309473531446,3.7397200040225074,-0.21825327419646498,3.741559701116377,0.0,0.006476683937823834,0.006675567423230975,0.004,0.0017199862401100791,1.0307076101468624
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,VELDANDA,KUPPAGANDLA,5,AGRICULTURAL,495,480.0,0.0,1857.75,True,False,8.0,25.0,True,False,0.0,2.016470248634416,2.0526491536910605,-0.21825327419646498,2.045118613414983,0.0,0.010101010101010102,0.010416666666666666,0.004,0.0026914278024491992,1.03125
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,VELDANDA,KURDAWADA,5,AGRICULTURAL,45,45.0,0.0,168.75,True,False,8.0,25.0,True,False,0.0,-0.6881422105845861,-0.6755137455438069,-0.21825327419646498,-0.6856786199685334,0.0,0.1111111111111111,0.1111111111111111,0.004,0.02962962962962963,1.0
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,VELDANDA,LINGAREDDYPALLY,5,AGRICULTURAL,117,104.0,0.0,438.75,True,False,8.0,25.0,True,False,0.0,-0.2554042171095458,-0.30548705346367544,-0.21825327419646498,-0.2491390977580246,0.0,0.042735042735042736,0.04807692307692308,0.004,0.011396011396011397,1.125
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,VELDANDA,PALUGU THANDA,5,AGRICULTURAL,1,1.0,0.0,3.75,True,False,8.0,25.0,True,False,0.0,-0.9525932065971109,-0.9514658548917015,-0.21825327419646498,-0.9524527724305111,0.0,5.0,5.0,0.004,1.3333333333333333,1.0
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,VELDANDA,PEDDAPOOR,5,AGRICULTURAL,436,376.0,0.0,1663.5,True,False,8.0,25.0,True,False,0.0,1.6618655039812582,1.4003987134142188,-0.21825327419646498,1.7310526793802001,0.0,0.011467889908256881,0.013297872340425532,0.004,0.003005710850616171,1.1595744680851063
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,VELDANDA,POTHEPALLY,5,AGRICULTURAL,430,422.0,0.0,1614.75,True,False,8.0,25.0,True,False,0.0,1.6258040045250048,1.6888941004597449,-0.21825327419646498,1.652233043425525,0.0,0.011627906976744186,0.011848341232227487,0.004,0.003096454559529339,1.018957345971564
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,VELDANDA,RACHOOR,5,AGRICULTURAL,260,251.0,625.0,975.0,True,False,8.0,25.0,True,False,0.0,0.6040615199311594,0.6164438573122454,0.3086129150458399,0.6178768977434027,6.439350371100098,0.019230769230769232,0.0199203187250996,0.008,0.005128205128205128,1.0358565737051793
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,VELDANDA,RAGHAIPALLY,5,AGRICULTURAL,135,135.0,0.0,506.25,True,False,8.0,25.0,True,False,0.0,-0.14721971874078568,-0.11106624915038603,-0.21825327419646498,-0.14000421720539738,0.0,0.037037037037037035,0.037037037037037035,0.004,0.009876543209876543,1.0
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,VELDANDA,RAJU THANDA,5,AGRICULTURAL,21,19.0,0.0,78.75,True,False,8.0,25.0,True,False,0.0,-0.8323882084095996,-0.8385763556130174,-0.21825327419646498,-0.831191794038703,0.0,0.23809523809523808,0.2631578947368421,0.004,0.06349206349206349,1.105263157894737
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,VELDANDA,SERIAPPAREDDYPALLY,5,AGRICULTURAL,140,136.0,7500.0,525.0,True,False,8.0,25.0,True,False,0.0,-0.11716846919390787,-0.10479461030157024,6.104140996711193,-0.10968897260744537,8.922791623969637,0.03571428571428571,0.03676470588235294,0.0006666666666666666,0.009523809523809525,1.0294117647058822
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,VELDANDA,THIMONONIPALLY,5,AGRICULTURAL,238,237.0,0.0,909.0,True,False,8.0,25.0,True,False,0.0,0.4718360219248971,0.5286409134288244,-0.21825327419646498,0.5111672367586116,0.0,0.02100840336134454,0.02109704641350211,0.004,0.005500550055005501,1.0042194092827004
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,VELDANDA,VELDANDA(LT),5,AGRICULTURAL,713,676.0,0.0,2697.0,True,False,8.0,25.0,True,False,0.0,3.3267047288782883,3.281890368058955,-0.21825327419646498,3.4020289616193145,0.0,0.0070126227208976155,0.0073964497041420114,0.004,0.0018539117538005192,1.0547337278106508
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KOLLAPUR,KODIAR,BADUGADINNE,5,AGRICULTURAL,34,33.0,0.0,127.5,True,False,8.0,25.0,True,False,0.0,-0.7542549595877174,-0.7507734117295963,-0.21825327419646498,-0.7523721580840278,0.0,0.14705882352941177,0.15151515151515152,0.004,0.0392156862745098,1.0303030303030303
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KOLLAPUR,KODIAR,BAWAIPALLY,5,AGRICULTURAL,135,132.0,0.0,506.25,True,False,8.0,25.0,True,False,0.0,-0.14721971874078568,-0.1298811656968334,-0.21825327419646498,-0.14000421720539738,0.0,0.037037037037037035,0.03787878787878788,0.004,0.009876543209876543,1.0227272727272727
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KOLLAPUR,KODIAR,DEVELTHIRUMALAPUR,5,AGRICULTURAL,1,1.0,0.0,3.75,True,False,8.0,25.0,True,False,0.0,-0.9525932065971109,-0.9514658548917015,-0.21825327419646498,-0.9524527724305111,0.0,5.0,5.0,0.004,1.3333333333333333,1.0
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KOLLAPUR,KODIAR,JANUMPALLY,5,AGRICULTURAL,284,261.0,0.0,1065.0,True,False,8.0,25.0,True,False,0.0,0.7483075177561729,0.6791602458004032,-0.21825327419646498,0.7633900718135723,0.0,0.017605633802816902,0.019157088122605363,0.004,0.004694835680751174,1.0881226053639848
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KOLLAPUR,KODIAR,JEEVAN PALLY THANDA,5,AGRICULTURAL,6,6.0,0.0,22.5,True,False,8.0,25.0,True,False,0.0,-0.922541957050233,-0.9201076606476226,-0.21825327419646498,-0.9221375278325591,0.0,0.8333333333333334,0.8333333333333334,0.004,0.2222222222222222,1.0
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KOLLAPUR,KODIAR,JEEVANPALLY,5,AGRICULTURAL,27,27.0,0.0,101.25,True,False,8.0,25.0,True,False,0.0,-0.7963267089533462,-0.7884032448224911,-0.21825327419646498,-0.7948135005211606,0.0,0.18518518518518517,0.18518518518518517,0.004,0.04938271604938271,1.0
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KOLLAPUR,KODIAR,KHANAPUR,5,AGRICULTURAL,57,54.0,0.0,213.75,True,False,8.0,25.0,True,False,0.0,-0.6160192116720794,-0.6190689959044648,-0.21825327419646498,-0.6129220329334486,0.0,0.08771929824561403,0.09259259259259259,0.004,0.023391812865497075,1.0555555555555556
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KOLLAPUR,KODIAR,KODAIR,5,AGRICULTURAL,684,660.0,0.0,2565.0,True,False,8.0,25.0,True,False,0.0,3.152407481506397,3.1815441464779024,-0.21825327419646498,3.1886096396497323,0.0,0.007309941520467836,0.007575757575757576,0.004,0.001949317738791423,1.0363636363636364
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KOLLAPUR,KODIAR,KONDRAOPALLY,5,AGRICULTURAL,259,242.0,0.0,979.5,True,False,8.0,25.0,True,False,0.0,0.5980512700217839,0.5599991076729033,-0.21825327419646498,0.6251525564469111,0.0,0.019305019305019305,0.02066115702479339,0.004,0.005104645227156712,1.0702479338842976
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KOLLAPUR,KODIAR,MACHUPALLY,5,AGRICULTURAL,184,178.0,0.0,690.0,True,False,8.0,25.0,True,False,0.0,0.1472825268186168,0.15861422134869285,-0.21825327419646498,0.15708517985453224,0.0,0.02717391304347826,0.028089887640449437,0.004,0.007246376811594203,1.0337078651685394
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KOLLAPUR,KODIAR,MULAMEEDI THANDA,5,AGRICULTURAL,2,2.0,0.0,7.5,True,False,8.0,25.0,True,False,0.0,-0.9465829566877353,-0.9451942160428858,-0.21825327419646498,-0.9463897235109207,0.0,2.5,2.5,0.004,0.6666666666666666,1.0
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KOLLAPUR,KODIAR,MUTHIREDDIPALLY,5,AGRICULTURAL,197,176.0,0.0,738.75,True,False,8.0,25.0,True,False,0.0,0.2254157756404991,0.14607094365106127,-0.21825327419646498,0.23590481580920747,0.0,0.025380710659898477,0.028409090909090908,0.004,0.00676818950930626,1.1193181818181819
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KOLLAPUR,KODIAR,MYLARAM,5,AGRICULTURAL,336,336.0,0.0,1260.0,True,False,8.0,25.0,True,False,0.0,1.0608405130437022,1.1495331594615872,-0.21825327419646498,1.0786686156322731,0.0,0.01488095238095238,0.01488095238095238,0.004,0.003968253968253968,1.0
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KOLLAPUR,KODIAR,NAGULAPALLY,5,AGRICULTURAL,272,237.0,0.0,1020.0,True,False,8.0,25.0,True,False,0.0,0.6761845188436661,0.5286409134288244,-0.21825327419646498,0.6906334847784875,0.0,0.01838235294117647,0.02109704641350211,0.004,0.004901960784313725,1.1476793248945147
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KOLLAPUR,KODIAR,NAGULAPALLY THANDA,5,AGRICULTURAL,92,88.0,0.0,345.0,True,False,8.0,25.0,True,False,0.0,-0.4056604648439348,-0.40583327504472805,-0.21825327419646498,-0.4007153207477846,0.0,0.05434782608695652,0.056818181818181816,0.004,0.014492753623188406,1.0454545454545454
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KOLLAPUR,KODIAR,NARSAIPALLY,5,AGRICULTURAL,344,326.0,0.0,1303.5,True,False,8.0,25.0,True,False,0.0,1.1089225123187065,1.0868167709734293,-0.21825327419646498,1.1489999830995217,0.0,0.014534883720930232,0.015337423312883436,0.004,0.0038358266206367474,1.0552147239263803
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KOLLAPUR,KODIAR,NARYA THANDA,5,AGRICULTURAL,3,3.0,0.0,11.25,True,False,8.0,25.0,True,False,0.0,-0.9405727067783597,-0.93892257719407,-0.21825327419646498,-0.9403266745913302,0.0,1.6666666666666667,1.6666666666666667,0.004,0.4444444444444444,1.0
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KOLLAPUR,KODIAR,PASPULA,5,AGRICULTURAL,213,207.0,0.0,798.75,True,False,8.0,25.0,True,False,0.0,0.3215797741905081,0.34049174796435067,-0.21825327419646498,0.33291359852265384,0.0,0.023474178403755867,0.024154589371980676,0.004,0.006259780907668232,1.0289855072463767
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KOLLAPUR,KODIAR,RAJAPOOR,5,AGRICULTURAL,273,261.0,0.0,1026.0,True,False,8.0,25.0,True,False,0.0,0.6821947687530417,0.6791602458004032,-0.21825327419646498,0.7003343630498321,0.0,0.018315018315018316,0.019157088122605363,0.004,0.004873294346978557,1.0459770114942528
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KOLLAPUR,KODIAR,REKULAMPALLY,5,AGRICULTURAL,126,126.0,0.0,472.5,True,False,8.0,25.0,True,False,0.0,-0.20131196792516573,-0.1675109987897281,-0.21825327419646498,-0.19457165748171099,0.0,0.03968253968253968,0.03968253968253968,0.004,0.010582010582010581,1.0
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KOLLAPUR,KODIAR,REPALLEVADA,5,AGRICULTURAL,13,13.0,0.0,48.75,True,False,8.0,25.0,True,False,0.0,-0.8804702076846042,-0.8762061887059122,-0.21825327419646498,-0.8796961853954263,0.0,0.38461538461538464,0.38461538461538464,0.004,0.10256410256410256,1.0
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KOLLAPUR,KODIAR,SINGAIPALLY,5,AGRICULTURAL,216,209.0,0.0,810.0,True,False,8.0,25.0,True,False,0.0,0.3396105239186348,0.35303502566198225,-0.21825327419646498,0.35110274528142504,0.0,0.023148148148148147,0.023923444976076555,0.004,0.006172839506172839,1.0334928229665072
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KOLLAPUR,KODIAR,SINGAIPALLY TANDA,5,AGRICULTURAL,72,68.0,0.0,270.0,True,False,8.0,25.0,True,False,0.0,-0.525865463031446,-0.5312660520210438,-0.21825327419646498,-0.5219762991395926,0.0,0.06944444444444445,0.07352941176470588,0.004,0.018518518518518517,1.0588235294117647
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KOLLAPUR,KODIAR,TEEGALAPALLY,5,AGRICULTURAL,147,142.0,0.0,551.25,True,False,8.0,25.0,True,False,0.0,-0.07509671982827895,-0.06716477720867552,-0.21825327419646498,-0.06724763017031257,0.0,0.034013605442176874,0.035211267605633804,0.004,0.009070294784580499,1.0352112676056338
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KOLLAPUR,KODIAR,TURKADINNE,5,AGRICULTURAL,142,142.0,0.0,532.5,True,False,8.0,25.0,True,False,0.0,-0.10514796937515675,-0.06716477720867552,-0.21825327419646498,-0.09756287476826457,0.0,0.035211267605633804,0.035211267605633804,0.004,0.009389671361502348,1.0
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KOLLAPUR,KODIAR,VARTEY THANDA,5,AGRICULTURAL,5,5.0,0.0,18.75,True,False,8.0,25.0,True,False,0.0,-0.9285522069596086,-0.9263792994964384,-0.21825327419646498,-0.9282005767521494,0.0,1.0,1.0,0.004,0.26666666666666666,1.0
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KOLLAPUR,KODIAR,YETHAM,5,AGRICULTURAL,451,430.0,0.0,1702.5,True,False,8.0,25.0,True,False,0.0,1.7520192526218916,1.7390672112502712,-0.21825327419646498,1.7941083881439401,0.0,0.011086474501108648,0.011627906976744186,0.004,0.002936857562408223,1.0488372093023255
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KOLLAPUR,KODIAR,,5,AGRICULTURAL,16,16.0,0.0,60.0,True,False,8.0,25.0,True,False,0.0,-0.8624394579564775,-0.8573912721594648,-0.21825327419646498,-0.861507038636655,0.0,0.3125,0.3125,0.004,0.08333333333333333,1.0
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KOLLAPUR,KOLLAPUR,AMMARAGIRI,5,AGRICULTURAL,8,8.0,0.0,30.0,True,False,8.0,25.0,True,False,0.0,-0.9105214572314819,-0.9075643829499911,-0.21825327419646498,-0.9100114299933783,0.0,0.625,0.625,0.004,0.16666666666666666,1.0
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KOLLAPUR,KOLLAPUR,ANJANAGIRI,5,AGRICULTURAL,12,12.0,0.0,45.0,True,False,8.0,25.0,True,False,0.0,-0.8864804575939796,-0.8824778275547279,-0.21825327419646498,-0.8857592343150167,0.0,0.4166666666666667,0.4166666666666667,0.004,0.1111111111111111,1.0
2019-05-31,NAGARKURNOOL,NAGARKURNOOL,KOLLAPUR,KOLLAPUR,ANKIRAOPALLY,5,AGRICULTURAL,226,224.0,0.0,851.25,True,False,8.0,25.0,True,False,0.0,0.39971302301239037,0.4471096083942191,-0.21825327419646498,0.4177962833969195,0.0,0.022123893805309734,0.022321428571428572,0.004,0.005873715124816446,1.0089285714285714
